,chr,start,end,strand,gene_id,gene_type,gene_name
3220,chr2,232697299,232860605,+,ENSG00000204120.16,protein_coding,GIGYF2
3221,chr2,232765802,232776565,-,ENSG00000115474.7,protein_coding,KCNJ13
3222,chr2,232857270,232878708,+,ENSG00000182600.10,protein_coding,SNORC
3223,chr2,232878701,233013256,-,ENSG00000066248.15,protein_coding,NGEF
3224,chr2,233032672,233035057,+,ENSG00000115488.3,protein_coding,NEU2
3225,chr2,233059967,233207903,+,ENSG00000168918.14,protein_coding,INPP5D
3226,chr2,233210051,233295674,+,ENSG00000085978.22,protein_coding,ATG16L1
3227,chr2,233307816,233347055,+,ENSG00000130561.17,protein_coding,SAG
3228,chr2,233354494,233472104,+,ENSG00000077044.11,protein_coding,DGKD
3229,chr2,233475526,233566782,-,ENSG00000085982.16,protein_coding,USP40
3230,chr2,233617633,233773300,+,ENSG00000242366.4,protein_coding,UGT1A8
3231,chr2,233636448,233773300,+,ENSG00000242515.6,protein_coding,UGT1A10
3232,chr2,233671898,233773300,+,ENSG00000241119.2,protein_coding,UGT1A9
3233,chr2,233681901,233773300,+,ENSG00000244122.3,protein_coding,UGT1A7
3234,chr2,233691607,233773300,+,ENSG00000167165.19,protein_coding,UGT1A6
3235,chr2,233712907,233773300,+,ENSG00000288705.1,protein_coding,UGT1A5
3236,chr2,233718736,233773300,+,ENSG00000244474.6,protein_coding,UGT1A4
3237,chr2,233729042,233773300,+,ENSG00000288702.1,protein_coding,UGT1A3
3238,chr2,233760270,233773300,+,ENSG00000241635.8,protein_coding,UGT1A1
3239,chr2,233775679,233833423,+,ENSG00000185038.15,protein_coding,MROH2A
3240,chr2,233833416,233854566,-,ENSG00000123485.12,protein_coding,HJURP
3241,chr2,233917373,234019522,+,ENSG00000144481.17,protein_coding,TRPM8
3242,chr2,234050679,234077134,+,ENSG00000072080.11,protein_coding,SPP2
3243,chr2,234493041,234497081,-,ENSG00000188042.8,protein_coding,ARL4C
3244,chr2,234952017,235055714,+,ENSG00000130147.16,protein_coding,SH3BP4
3245,chr2,235494043,236131793,+,ENSG00000157985.20,protein_coding,AGAP1
3246,chr2,236165236,236168386,-,ENSG00000168505.7,protein_coding,GBX2
3247,chr2,236193459,236264409,-,ENSG00000182177.15,protein_coding,ASB18
3248,chr2,236324147,236507535,-,ENSG00000132321.17,protein_coding,IQCA1
3249,chr2,236567787,236582354,+,ENSG00000144476.6,protein_coding,ACKR3
3250,chr2,237085882,237100474,+,ENSG00000198612.11,protein_coding,COPS8
3251,chr2,237324003,237414328,-,ENSG00000163359.17,protein_coding,COL6A3
3252,chr2,237485428,237555322,+,ENSG00000115648.14,protein_coding,MLPH
3253,chr2,237566574,237567175,+,ENSG00000071677.1,protein_coding,PRLH
3254,chr2,237574322,237601614,-,ENSG00000124839.13,protein_coding,RAB17
3255,chr2,237627587,237813682,+,ENSG00000124831.20,protein_coding,LRRFIP1
3256,chr2,237798389,237842808,+,ENSG00000177483.12,protein_coding,RBM44
3257,chr2,237858893,237912106,+,ENSG00000132329.11,protein_coding,RAMP1
3258,chr2,237966827,238042782,+,ENSG00000184182.19,protein_coding,UBE2F
3259,chr2,237967014,238099412,+,ENSG00000258984.5,protein_coding,UBE2F-SCLY
3260,chr2,238060924,238099413,+,ENSG00000132330.18,protein_coding,SCLY
3261,chr2,238100340,238133287,+,ENSG00000144488.15,protein_coding,ESPNL
3262,chr2,238138668,238152947,+,ENSG00000168427.9,protein_coding,KLHL30
3263,chr2,238158970,238168900,+,ENSG00000178752.16,protein_coding,ERFE
3264,chr2,238170402,238203708,-,ENSG00000132323.9,protein_coding,ILKAP
3265,chr2,238238267,238240662,-,ENSG00000144485.11,protein_coding,HES6
3266,chr2,238244044,238290102,-,ENSG00000132326.12,protein_coding,PER2
3267,chr2,238320441,238400897,+,ENSG00000204104.12,protein_coding,TRAF3IP1
3268,chr2,238426742,238452250,+,ENSG00000065802.12,protein_coding,ASB1
3269,chr2,238848032,238910534,+,ENSG00000233608.4,protein_coding,TWIST2
3270,chr2,239048168,239401654,-,ENSG00000068024.18,protein_coding,HDAC4
3271,chr2,239892450,240025743,-,ENSG00000130414.13,protein_coding,NDUFA10
3272,chr2,240029491,240030429,-,ENSG00000182083.8,protein_coding,OR6B2
3273,chr2,240045077,240047027,-,ENSG00000178586.6,protein_coding,OR6B3
3274,chr2,240126563,240136807,-,ENSG00000172428.11,protein_coding,COPS9
3275,chr2,240139026,240144562,-,ENSG00000178602.8,protein_coding,OTOS
3276,chr2,240435663,240468076,+,ENSG00000063660.9,protein_coding,GPC1
3277,chr2,240479422,240569209,-,ENSG00000144504.16,protein_coding,ANKMY1
3278,chr2,240560054,240565256,+,ENSG00000188542.10,protein_coding,DUSP28
3279,chr2,240565804,240581372,+,ENSG00000142327.13,protein_coding,RNPEPL1
3280,chr2,240586734,240617705,+,ENSG00000142330.20,protein_coding,CAPN10
3281,chr2,240605430,240633159,+,ENSG00000178623.13,protein_coding,GPR35
3282,chr2,240676418,240682906,-,ENSG00000185176.13,protein_coding,AQP12B
3283,chr2,240691866,240698483,+,ENSG00000184945.15,protein_coding,AQP12A
3284,chr2,240713761,240824293,-,ENSG00000130294.18,protein_coding,KIF1A
3285,chr2,240868824,240880502,+,ENSG00000172482.5,protein_coding,AGXT
3286,chr2,240886048,240896889,-,ENSG00000172478.18,protein_coding,MAB21L4
3287,chr2,240906330,240993311,+,ENSG00000226321.6,protein_coding,CROCC2
3288,chr2,240998618,241095568,+,ENSG00000162804.14,protein_coding,SNED1
3289,chr2,241072169,241102332,-,ENSG00000122085.17,protein_coding,MTERF4
3290,chr2,241106099,241150264,-,ENSG00000115687.14,protein_coding,PASK
3291,chr2,241149576,241183652,+,ENSG00000115685.15,protein_coding,PPP1R7
3292,chr2,241188509,241225976,+,ENSG00000146205.15,protein_coding,ANO7
3293,chr2,241227264,241317061,-,ENSG00000115677.18,protein_coding,HDLBP
3294,chr2,241315100,241354027,+,ENSG00000168385.18,protein_coding,SEPTIN2
3295,chr2,241356285,241494841,+,ENSG00000006607.14,protein_coding,FARP2
3296,chr2,241492670,241509730,-,ENSG00000115694.15,protein_coding,STK25
3297,chr2,241551424,241574131,+,ENSG00000176720.6,protein_coding,BOK
3298,chr2,241584405,241637158,-,ENSG00000176946.13,protein_coding,THAP4
3299,chr2,241637213,241673857,+,ENSG00000168397.17,protein_coding,ATG4B
3300,chr2,241675747,241686944,-,ENSG00000168393.13,protein_coding,DTYMK
3301,chr2,241687085,241729478,+,ENSG00000168395.16,protein_coding,ING5
3302,chr2,241734602,241768816,+,ENSG00000180902.18,protein_coding,D2HGDH
3303,chr2,241776822,241804287,+,ENSG00000154252.12,protein_coding,GAL3ST2
3304,chr2,241809065,241817413,+,ENSG00000204099.12,protein_coding,NEU4
3305,chr2,241849884,241858894,-,ENSG00000188389.11,protein_coding,PDCD1
3306,chr2,241869600,241873823,+,ENSG00000188011.5,protein_coding,RTP5
3307,chr2,241893988,241902551,-,ENSG00000216921.9,protein_coding,FAM240C
3308,chr3,196763,409417,+,ENSG00000134121.10,protein_coding,CHL1
3309,chr3,1092658,1404217,+,ENSG00000134115.13,protein_coding,CNTN6
3310,chr3,2098813,3057959,+,ENSG00000144619.15,protein_coding,CNTN4
3311,chr3,3066324,3126613,-,ENSG00000091181.20,protein_coding,IL5RA
3312,chr3,3126933,3153435,+,ENSG00000072756.18,protein_coding,TRNT1
3313,chr3,3144628,3179727,-,ENSG00000113851.16,protein_coding,CRBN
3314,chr3,3700814,4467273,-,ENSG00000144455.14,protein_coding,SUMF1
3315,chr3,3799431,3849834,+,ENSG00000175928.6,protein_coding,LRRN1
3316,chr3,4303332,4317265,+,ENSG00000170364.13,protein_coding,SETMAR
3317,chr3,4493345,4847506,+,ENSG00000150995.21,protein_coding,ITPR1
3318,chr3,4979437,4985323,+,ENSG00000134107.5,protein_coding,BHLHE40
3319,chr3,5122249,5180911,+,ENSG00000134108.14,protein_coding,ARL8B
3320,chr3,5187646,5219958,+,ENSG00000134109.11,protein_coding,EDEM1
3321,chr3,6770001,7741533,+,ENSG00000196277.16,protein_coding,GRM7
3322,chr3,8501807,8574668,+,ENSG00000071282.12,protein_coding,LMCD1
3323,chr3,8619386,8745040,-,ENSG00000125046.16,protein_coding,SSUH2
3324,chr3,8733802,8841808,+,ENSG00000182533.7,protein_coding,CAV3
3325,chr3,8750381,8769628,-,ENSG00000180914.11,protein_coding,OXTR
3326,chr3,8775402,8963773,-,ENSG00000070950.10,protein_coding,RAD18
3327,chr3,8980591,9363053,-,ENSG00000196220.17,protein_coding,SRGAP3
3328,chr3,9362971,9386791,+,ENSG00000134077.16,protein_coding,THUMPD3
3329,chr3,9397615,9479240,+,ENSG00000168137.20,protein_coding,SETD5
3330,chr3,9498361,9553822,-,ENSG00000156959.9,protein_coding,LHFPL4
3331,chr3,9649433,9702393,+,ENSG00000163719.20,protein_coding,MTMR14
3332,chr3,9703826,9729908,+,ENSG00000144550.14,protein_coding,CPNE9
3333,chr3,9731729,9748019,+,ENSG00000156983.17,protein_coding,BRPF1
3334,chr3,9749944,9788219,+,ENSG00000114026.22,protein_coding,OGG1
3335,chr3,9757347,9769992,-,ENSG00000134072.11,protein_coding,CAMK1
3336,chr3,9779967,9793011,-,ENSG00000171148.14,protein_coding,TADA3
3337,chr3,9792495,9807101,+,ENSG00000241553.13,protein_coding,ARPC4
3338,chr3,9793082,9835401,+,ENSG00000250151.9,protein_coding,ARPC4-TTLL3
3339,chr3,9808086,9855138,+,ENSG00000214021.18,protein_coding,TTLL3
3340,chr3,9837849,9844602,-,ENSG00000156990.14,protein_coding,RPUSD3
3341,chr3,9866711,9880255,-,ENSG00000187288.12,protein_coding,CIDEC
3342,chr3,9890574,9894349,+,ENSG00000171135.15,protein_coding,JAGN1
3343,chr3,9902612,9916402,+,ENSG00000163701.19,protein_coding,IL17RE
3344,chr3,9917074,9933630,+,ENSG00000163702.21,protein_coding,IL17RC
3345,chr3,9917116,9945385,+,ENSG00000288550.3,protein_coding,ENSG00000288550
3346,chr3,9933793,9945413,+,ENSG00000163703.20,protein_coding,CRELD1
3347,chr3,9945542,9952408,-,ENSG00000163704.12,protein_coding,PRRT3
3348,chr3,9962682,10011202,-,ENSG00000125037.13,protein_coding,EMC3
3349,chr3,10026370,10101932,+,ENSG00000144554.13,protein_coding,FANCD2
3350,chr3,10081317,10108255,-,ENSG00000163705.13,protein_coding,FANCD2OS
3351,chr3,10115675,10127190,+,ENSG00000254999.4,protein_coding,BRK1
3352,chr3,10141778,10153667,+,ENSG00000134086.9,protein_coding,VHL
3353,chr3,10164919,10243745,+,ENSG00000134070.5,protein_coding,IRAK2
3354,chr3,10248023,10281218,+,ENSG00000157014.11,protein_coding,TATDN2
3355,chr3,10249042,10249366,+,ENSG00000289763.1,protein_coding,ENSG00000289763
3356,chr3,10249372,10285796,+,ENSG00000272410.5,protein_coding,ENSG00000272410
3357,chr3,10285666,10292947,-,ENSG00000157017.16,protein_coding,GHRL
3358,chr3,10293131,10321112,-,ENSG00000157020.18,protein_coding,SEC13
3359,chr3,10324023,10708007,-,ENSG00000157087.20,protein_coding,ATP2B2
3360,chr3,10816201,10940714,+,ENSG00000132164.10,protein_coding,SLC6A11
3361,chr3,10992186,11039247,+,ENSG00000157103.13,protein_coding,SLC6A1
3362,chr3,11137093,11263557,+,ENSG00000196639.7,protein_coding,HRH1
3363,chr3,11272309,11557665,+,ENSG00000197548.13,protein_coding,ATG7
3364,chr3,11556069,11771350,-,ENSG00000144560.16,protein_coding,VGLL4
3365,chr3,11790442,11846919,-,ENSG00000144559.11,protein_coding,TAMM41
3366,chr3,12004388,12192032,+,ENSG00000157152.17,protein_coding,SYN2
3367,chr3,12153068,12158912,-,ENSG00000157150.5,protein_coding,TIMP4
3368,chr3,12287368,12434356,+,ENSG00000132170.24,protein_coding,PPARG
3369,chr3,12484421,12541549,+,ENSG00000154743.19,protein_coding,TSEN2
3370,chr3,12514934,12561059,-,ENSG00000225526.6,protein_coding,MKRN2OS
3371,chr3,12557057,12586208,+,ENSG00000075975.17,protein_coding,MKRN2
3372,chr3,12582101,12664201,-,ENSG00000132155.14,protein_coding,RAF1
3373,chr3,12733528,12769457,-,ENSG00000088726.16,protein_coding,TMEM40
3374,chr3,12796472,12834804,+,ENSG00000144712.13,protein_coding,CAND2
3375,chr3,12825768,12871919,+,ENSG00000289809.2,protein_coding,ENSG00000289809
3376,chr3,12834485,12841582,-,ENSG00000144713.13,protein_coding,RPL32
3377,chr3,12897043,13283281,-,ENSG00000144711.16,protein_coding,IQSEC1
3378,chr3,13316235,13420322,-,ENSG00000132182.13,protein_coding,NUP210
3379,chr3,13479724,13506424,+,ENSG00000163517.15,protein_coding,HDAC11
3380,chr3,13549125,13638422,+,ENSG00000163520.14,protein_coding,FBLN2
3381,chr3,13816258,13880071,-,ENSG00000154764.6,protein_coding,WNT7A
3382,chr3,14112077,14124870,-,ENSG00000163528.13,protein_coding,CHCHD4
3383,chr3,14125015,14143680,+,ENSG00000170876.8,protein_coding,TMEM43
3384,chr3,14135217,14148252,+,ENSG00000268279.4,protein_coding,ENSG00000268279
3385,chr3,14145147,14178621,-,ENSG00000154767.15,protein_coding,XPC
3386,chr3,14178817,14201122,+,ENSG00000170860.4,protein_coding,LSM3
3387,chr3,14402576,14489349,+,ENSG00000131389.18,protein_coding,SLC6A6
3388,chr3,14489107,14556075,-,ENSG00000144596.13,protein_coding,GRIP2
3389,chr3,14651762,14672659,+,ENSG00000154781.17,protein_coding,CCDC174
3390,chr3,14675141,14773036,+,ENSG00000131379.10,protein_coding,C3orf20
3391,chr3,14810853,14934571,+,ENSG00000154783.12,protein_coding,FGD5
3392,chr3,14947583,15053600,+,ENSG00000177463.16,protein_coding,NR2C2
3393,chr3,15009611,15065339,-,ENSG00000131368.9,protein_coding,MRPS25
3394,chr3,15070073,15099163,-,ENSG00000131381.12,protein_coding,RBSN
3395,chr3,15206152,15252916,+,ENSG00000131375.10,protein_coding,CAPN7
3396,chr3,15254353,15341368,-,ENSG00000131370.16,protein_coding,SH3BP5
3397,chr3,15381275,15440566,-,ENSG00000206562.12,protein_coding,METTL6
3398,chr3,15427598,15450635,+,ENSG00000144597.14,protein_coding,EAF1
3399,chr3,15450133,15521751,-,ENSG00000206561.14,protein_coding,COLQ
3400,chr3,15560699,15601852,-,ENSG00000131373.15,protein_coding,HACL1
3401,chr3,15601341,15722311,+,ENSG00000169814.17,protein_coding,BTD
3402,chr3,15667236,15859771,-,ENSG00000206560.12,protein_coding,ANKRD28
3403,chr3,16174680,16231992,+,ENSG00000131386.20,protein_coding,GALNT15
3404,chr3,16257061,16264969,-,ENSG00000154813.10,protein_coding,DPH3
3405,chr3,16265160,16350299,+,ENSG00000154814.14,protein_coding,OXNAD1
3406,chr3,16313574,16514026,-,ENSG00000131378.14,protein_coding,RFTN1
3407,chr3,16586792,16670306,-,ENSG00000092345.14,protein_coding,DAZL
3408,chr3,16802651,17090604,+,ENSG00000154822.18,protein_coding,PLCL2
3409,chr3,17157162,18444817,-,ENSG00000131374.15,protein_coding,TBC1D5
3410,chr3,18345377,18445621,-,ENSG00000182568.18,protein_coding,SATB1
3411,chr3,19148510,19535642,+,ENSG00000183960.9,protein_coding,KCNH8
3412,chr3,19879472,19947025,-,ENSG00000163576.18,protein_coding,EFHB
3413,chr3,19947097,19985175,+,ENSG00000144566.11,protein_coding,RAB5A
3414,chr3,19979961,20012267,-,ENSG00000183977.14,protein_coding,PP2D1
3415,chr3,20040446,20154404,+,ENSG00000114166.8,protein_coding,KAT2B
3416,chr3,20160593,20186206,-,ENSG00000129810.15,protein_coding,SGO1
3417,chr3,21412218,22373321,-,ENSG00000151789.13,protein_coding,ZNF385D
3418,chr3,23203020,23591794,+,ENSG00000182247.10,protein_coding,UBE2E2
3419,chr3,23805955,23891640,+,ENSG00000170142.12,protein_coding,UBE2E1
3420,chr3,23889951,23946591,-,ENSG00000197885.11,protein_coding,NKIRAS1
3421,chr3,23916591,23924374,+,ENSG00000174748.22,protein_coding,RPL15
3422,chr3,23945286,23980617,+,ENSG00000174738.13,protein_coding,NR1D2
3423,chr3,24117153,24495756,-,ENSG00000151090.20,protein_coding,THRB
3424,chr3,24687887,25597932,+,ENSG00000077092.20,protein_coding,RARB
3425,chr3,25597978,25664909,-,ENSG00000077097.17,protein_coding,TOP2B
3426,chr3,25718944,25790039,-,ENSG00000151092.18,protein_coding,NGLY1
3427,chr3,25782917,25794534,+,ENSG00000151093.8,protein_coding,OXSM
3428,chr3,26622772,26717537,+,ENSG00000179796.13,protein_coding,LRRC3B
3429,chr3,27106484,27369460,-,ENSG00000163491.17,protein_coding,NEK10
3430,chr3,27372721,27484420,-,ENSG00000033867.17,protein_coding,SLC4A7
3431,chr3,27715949,27722711,-,ENSG00000163508.13,protein_coding,EOMES
3432,chr3,28241584,28325142,+,ENSG00000187118.14,protein_coding,CMC1
3433,chr3,28315003,28349050,-,ENSG00000163512.14,protein_coding,AZI2
3434,chr3,28348721,28538122,+,ENSG00000206559.8,protein_coding,ZCWPW2
3435,chr3,28349178,29767537,+,ENSG00000283563.1,protein_coding,ENSG00000283563
3436,chr3,28574791,30010391,+,ENSG00000144642.22,protein_coding,RBMS3
3437,chr3,30606601,30694142,+,ENSG00000163513.19,protein_coding,TGFBR2
3438,chr3,30726197,30894661,-,ENSG00000144644.15,protein_coding,GADL1
3439,chr3,31532638,31637616,+,ENSG00000163527.10,protein_coding,STT3B
3440,chr3,31657912,32077580,-,ENSG00000144645.16,protein_coding,OSBPL10
3441,chr3,31981750,31991723,+,ENSG00000197385.6,protein_coding,ZNF860
3442,chr3,32105689,32168709,+,ENSG00000152642.11,protein_coding,GPD1L
3443,chr3,32238679,32370321,+,ENSG00000170293.9,protein_coding,CMTM8
3444,chr3,32391698,32483067,+,ENSG00000153551.14,protein_coding,CMTM7
3445,chr3,32481312,32502852,-,ENSG00000091317.8,protein_coding,CMTM6
3446,chr3,32525974,32570858,-,ENSG00000144635.9,protein_coding,DYNC1LI1
3447,chr3,32685145,32773875,+,ENSG00000182973.20,protein_coding,CNOT10
3448,chr3,32817997,32897824,+,ENSG00000206557.6,protein_coding,TRIM71
3449,chr3,32951644,32956349,+,ENSG00000183813.7,protein_coding,CCR4
3450,chr3,32996609,33097202,-,ENSG00000170266.16,protein_coding,GLB1
3451,chr3,33090421,33097146,-,ENSG00000188167.9,protein_coding,TMPPE
3452,chr3,33114014,33147773,+,ENSG00000170275.15,protein_coding,CRTAP
3453,chr3,33150043,33218810,-,ENSG00000173705.9,protein_coding,SUSD5
3454,chr3,33277025,33403662,+,ENSG00000153558.16,protein_coding,FBXL2
3455,chr3,33388336,33441371,-,ENSG00000153560.12,protein_coding,UBP1
3456,chr3,33496245,33718356,-,ENSG00000163539.18,protein_coding,CLASP2
3457,chr3,33798571,33869707,+,ENSG00000170248.15,protein_coding,PDCD6IP
3458,chr3,35638945,35794496,+,ENSG00000172995.17,protein_coding,ARPP21
3459,chr3,36380503,36548007,+,ENSG00000144681.11,protein_coding,STAC
3460,chr3,36712421,36764553,-,ENSG00000163673.8,protein_coding,DCLK3
3461,chr3,36826819,36945057,-,ENSG00000168016.15,protein_coding,TRANK1
3462,chr3,36985043,36993131,-,ENSG00000178567.8,protein_coding,EPM2AIP1
3463,chr3,36993350,37050846,+,ENSG00000076242.16,protein_coding,MLH1
3464,chr3,37052626,37183689,-,ENSG00000093167.18,protein_coding,LRRFIP2
3465,chr3,37243191,37366879,+,ENSG00000144674.18,protein_coding,GOLGA4
3466,chr3,37452115,37823507,+,ENSG00000144668.12,protein_coding,ITGA9
3467,chr3,37861880,37984469,+,ENSG00000144677.15,protein_coding,CTDSPL
3468,chr3,37988059,38007188,+,ENSG00000136059.16,protein_coding,VILL
3469,chr3,38007496,38029642,-,ENSG00000187091.14,protein_coding,PLCD1
3470,chr3,38039205,38124025,+,ENSG00000008226.20,protein_coding,DLEC1
3471,chr3,38103129,38137242,-,ENSG00000060971.19,protein_coding,ACAA1
3472,chr3,38138478,38143024,+,ENSG00000172936.17,protein_coding,MYD88
3473,chr3,38165089,38255484,+,ENSG00000172939.9,protein_coding,OXSR1
3474,chr3,38265812,38278757,+,ENSG00000172940.13,protein_coding,SLC22A13
3475,chr3,38282294,38318575,+,ENSG00000144671.11,protein_coding,SLC22A14
3476,chr3,38346760,38421348,+,ENSG00000093217.11,protein_coding,XYLB
3477,chr3,38453890,38493142,+,ENSG00000114739.14,protein_coding,ACVR2B
3478,chr3,38496127,38542161,+,ENSG00000157036.13,protein_coding,EXOG
3479,chr3,38548057,38649687,-,ENSG00000183873.18,protein_coding,SCN5A
3480,chr3,38696802,38816286,-,ENSG00000185313.9,protein_coding,SCN10A
3481,chr3,38845764,39052157,-,ENSG00000168356.13,protein_coding,SCN11A
3482,chr3,39052013,39096671,+,ENSG00000114742.14,protein_coding,WDR48
3483,chr3,39095222,39108369,-,ENSG00000114745.15,protein_coding,GORASP1
3484,chr3,39107680,39138903,+,ENSG00000168026.19,protein_coding,TTC21A
3485,chr3,39141855,39154562,-,ENSG00000144655.15,protein_coding,CSRNP1
3486,chr3,39183210,39192596,-,ENSG00000168334.9,protein_coding,XIRP1
3487,chr3,39263495,39281735,-,ENSG00000168329.14,protein_coding,CX3CR1
3488,chr3,39329709,39333680,+,ENSG00000179934.7,protein_coding,CCR8
3489,chr3,39383370,39397351,+,ENSG00000144659.13,protein_coding,SLC25A38
3490,chr3,39406716,39426255,+,ENSG00000168028.15,protein_coding,RPSA
3491,chr3,39467198,39529479,+,ENSG00000168314.19,protein_coding,MOBP
3492,chr3,39808914,40260321,+,ENSG00000170011.14,protein_coding,MYRIP
3493,chr3,40309707,40312424,+,ENSG00000114784.4,protein_coding,EIF1B
3494,chr3,40387184,40428744,+,ENSG00000168032.10,protein_coding,ENTPD3
3495,chr3,40457292,40468587,+,ENSG00000188846.14,protein_coding,RPL14
3496,chr3,40477113,40491053,+,ENSG00000177873.14,protein_coding,ZNF619
3497,chr3,40477131,40518736,+,ENSG00000177842.12,protein_coding,ZNF620
3498,chr3,40524878,40574685,+,ENSG00000172888.12,protein_coding,ZNF621
3499,chr3,41194741,41260096,+,ENSG00000168036.18,protein_coding,CTNNB1
